cia_id,cia_nome,doc_ver,doc_env,per_ini,per_fim,total_assets,shares_outstanding,net_debt,ebit,roic
19550,NATURA COSMETICOS S.A.,2,2011-02-24 10:09:04,2010-01-01,2010-12-31,3221871000.0,430881.0,131434000.0,1167906000.0,0.8408637978999752
19550,NATURA COSMETICOS S.A.,2,2014-02-12 19:40:07,2013-01-01,2013-12-31,6248321000.0,431239000.0,1584598000.0,1415996000.0,0.51437493098057
19550,NATURA COSMETICOS S.A.,2,2019-02-28 14:33:17,2018-01-01,2018-12-31,15379549000.0,431239000.0,6009955000.0,1256693000.0,0.14639849199510208
19550,NATURA COSMETICOS S.A.,2,2022-03-29 10:49:40,2021-01-01,2021-12-31,26270598000.0,920205000.0,3627022000.0,2102574000.0,0.18372048277160097
19550,NATURA COSMETICOS S.A.,3,2011-02-24 10:38:54,2010-01-01,2010-12-31,3221871000.0,430881000.0,131434000.0,1167906000.0,0.8408637978999752
19550,NATURA COSMETICOS S.A.,3,2014-02-13 21:31:59,2013-01-01,2013-12-31,6248321000.0,431239000.0,1584598000.0,1415996000.0,0.51437493098057
19550,NATURA COSMETICOS S.A.,4,2014-03-17 18:18:45,2013-01-01,2013-12-31,6248321000.0,431239000.0,1584598000.0,1415996000.0,0.51437493098057
19550,NATURA COSMETICOS S.A.,5,2014-06-10 17:24:09,2013-01-01,2013-12-31,6248321000.0,431239000.0,1584598000.0,1415996000.0,0.51437493098057
19569,GOL LINHAS AEREAS INTELIGENTES S.A.,1,2011-02-23 08:55:32,2010-01-01,2010-12-31,9063847.0,270337.0,1762624.0,697795.0,0.14872672345092802
19569,GOL LINHAS AEREAS INTELIGENTES S.A.,1,2014-03-25 22:18:33,2013-01-01,2013-12-31,10638448000.0,278861326.0,2709704000.0,265989000.0,0.06771262388613218
19569,GOL LINHAS AEREAS INTELIGENTES S.A.,2,2011-02-23 09:17:33,2010-01-01,2010-12-31,9063847.0,270337.0,1762624.0,697795.0,0.14872672345092802
19569,GOL LINHAS AEREAS INTELIGENTES S.A.,3,2011-02-23 09:23:30,2010-01-01,2010-12-31,9063847.0,270337000.0,1762624.0,697795.0,0.14872672345092802
19569,GOL LINHAS AEREAS INTELIGENTES S.A.,4,2011-02-23 09:36:45,2010-01-01,2010-12-31,9063847000.0,270337000.0,1762624000.0,697795000.0,0.14872672345092802
19569,GOL LINHAS AEREAS INTELIGENTES S.A.,5,2011-02-24 17:55:00,2010-01-01,2010-12-31,9063847000.0,270337000.0,1762624000.0,697795000.0,0.14872672345092802
19615,GRENDENE S.A.,1,2011-02-24 18:16:34,2010-01-01,2010-12-31,1999297.0,300720000.0,-852493.0,208413.0,0.2531825023415491
19615,GRENDENE S.A.,1,2012-03-01 19:05:10,2011-01-01,2011-12-31,2045624000.0,300720000.0,-804906000.0,187293000.0,0.1880364963063955
19615,GRENDENE S.A.,1,2013-02-28 20:04:01,2012-01-01,2012-12-31,2291452000.0,300720000.0,-341558000.0,362813000.0,0.2250695407703703
19615,GRENDENE S.A.,1,2014-02-13 18:44:14,2013-01-01,2013-12-31,2369342000.0,300720000.0,-314289000.0,399233000.0,0.22765558648115866
19615,GRENDENE S.A.,1,2015-02-12 17:47:55,2014-01-01,2014-12-31,2682013000.0,300720000.0,-489439000.0,389413000.0,0.2118107473776105
19615,GRENDENE S.A.,1,2016-02-25 18:50:19,2015-01-01,2015-12-31,3045642000.0,300720000.0,-405332000.0,400732000.0,0.1812096075477022
19615,GRENDENE S.A.,1,2017-02-16 18:02:07,2016-01-01,2016-12-31,3253820000.0,300720000.0,-1183361000.0,399594000.0,0.22982224167471382
19615,GRENDENE S.A.,1,2018-02-22 19:36:18,2017-01-01,2017-12-31,3576008000.0,300720000.0,-1443969000.0,465590000.0,0.2625053562165941
19615,GRENDENE S.A.,1,2019-02-14 18:04:02,2018-01-01,2018-12-31,3860756000.0,902160000.0,-1412549000.0,456963000.0,0.22263803092142093
19615,GRENDENE S.A.,1,2020-02-13 18:18:11,2019-01-01,2019-12-31,4064447000.0,902160000.0,-1157245000.0,353528000.0,0.14000049897215697
19615,GRENDENE S.A.,1,2021-03-04 18:08:04,2020-01-01,2020-12-31,4675706000.0,902160000.0,-1402091000.0,301199000.0,0.10650311147822354
19615,GRENDENE S.A.,1,2022-02-24 18:04:51,2021-01-01,2021-12-31,4554495000.0,902160000.0,-1119308000.0,393522000.0,0.13227532435054262
19615,GRENDENE S.A.,2,2011-02-25 09:54:33,2010-01-01,2010-12-31,1999297000.0,300720000.0,-852493000.0,208413000.0,0.2531825023415491
19615,GRENDENE S.A.,2,2020-02-14 13:41:55,2019-01-01,2019-12-31,4064447000.0,902160000.0,-1157245000.0,353528000.0,0.14000049897215697
19623,DIAGNOSTICOS DA AMERICA S.A.,1,2011-03-18 06:50:37,2010-01-01,2010-12-31,1944939.0,229611740.0,455318.0,293453.0,0.2742026060427675
19623,DIAGNOSTICOS DA AMERICA S.A.,1,2012-03-26 21:25:09,2011-01-01,2011-12-31,4282796000.0,311803015.0,817837000.0,374552000.0,0.11147855399798265
19623,DIAGNOSTICOS DA AMERICA S.A.,1,2013-03-04 22:36:13,2012-01-01,2012-12-31,4272175000.0,311803015.0,845909000.0,244951000.0,0.07093652922402212
19623,DIAGNOSTICOS DA AMERICA S.A.,1,2014-03-24 20:49:38,2013-01-01,2013-12-31,4691811000.0,311803015.0,866314000.0,289492000.0,0.08097397460899258
19623,DIAGNOSTICOS DA AMERICA S.A.,1,2015-03-23 20:47:22,2014-01-01,2014-12-31,4609536000.0,311803015.0,788032000.0,248696000.0,0.06985454179795618
19623,DIAGNOSTICOS DA AMERICA S.A.,1,2016-03-23 19:25:55,2015-01-01,2015-12-31,4681796000.0,310889283.0,772253000.0,159178000.0,0.04468526919998664
19623,DIAGNOSTICOS DA AMERICA S.A.,1,2017-03-20 19:32:37,2016-01-01,2016-12-31,5124727000.0,310889283.0,689789000.0,299985000.0,0.08448299314555205
19623,DIAGNOSTICOS DA AMERICA S.A.,1,2018-03-14 19:09:14,2017-01-01,2017-12-31,6246487000.0,311891942.0,1199739000.0,336065000.0,0.0743558126923391
19623,DIAGNOSTICOS DA AMERICA S.A.,1,2019-03-14 18:59:27,2018-01-01,2018-12-31,7223593000.0,311816941.0,1462115000.0,345687000.0,0.07226605779996872
19623,DIAGNOSTICOS DA AMERICA S.A.,1,2020-03-13 19:10:06,2019-01-01,2019-12-31,8839181000.0,314944846.0,1947155000.0,398278000.0,0.07643703518466523
19623,DIAGNOSTICOS DA AMERICA S.A.,1,2021-03-06 21:18:42,2020-01-01,2020-12-31,13343496000.0,480722092.0,3824400000.0,166550000.0,0.02262622321533372
19623,DIAGNOSTICOS DA AMERICA S.A.,1,2022-03-28 23:30:22,2021-01-01,2021-12-31,23249904000.0,560419214.0,4032789000.0,88515000.0,0.007642919749903875
19623,DIAGNOSTICOS DA AMERICA S.A.,2,2011-03-18 15:22:15,2010-01-01,2010-12-31,1944939000.0,229611740.0,455318000.0,293453000.0,0.2742026060427675
19623,DIAGNOSTICOS DA AMERICA S.A.,2,2013-03-11 19:08:56,2012-01-01,2012-12-31,4272175000.0,311803015.0,845909000.0,244951000.0,0.07093652922402212
19623,DIAGNOSTICOS DA AMERICA S.A.,2,2018-03-16 12:44:28,2017-01-01,2017-12-31,6246487000.0,311891942.0,1199739000.0,336065000.0,0.0743558126923391
19623,DIAGNOSTICOS DA AMERICA S.A.,2,2022-03-29 12:56:36,2021-01-01,2021-12-31,23249904000.0,560510880.0,4032789000.0,88515000.0,0.007642919749903875
19623,DIAGNOSTICOS DA AMERICA S.A.,3,2011-03-28 17:12:59,2010-01-01,2010-12-31,1944939000.0,229611740.0,455318000.0,293453000.0,0.2742026060427675
19631,INTERCEMENT BRASIL S.A. (Cancelado),1,2011-04-01 00:16:37,2010-01-01,2010-12-31,4233510.0,203256241.0,910594.0,441319.0,0.1502256180668739
19631,INTERCEMENT BRASIL S.A. (Cancelado),2,2011-04-01 00:39:45,2010-01-01,2010-12-31,4233510.0,203256241.0,910594.0,441319.0,0.1502256180668739
19631,INTERCEMENT BRASIL S.A. (Cancelado),3,2011-04-01 01:12:03,2010-01-01,2010-12-31,4233510.0,203256241.0,910594.0,441319.0,0.1502256180668739
19631,INTERCEMENT BRASIL S.A. (Cancelado),4,2011-04-01 10:27:42,2010-01-01,2010-12-31,4233510000.0,203256241.0,910594000.0,441319000.0,0.1502256180668739
19658,POMIFRUTAS S/A EM RECUPERACAO JUDICIAL,1,2014-03-14 08:37:44,2013-01-01,2013-12-31,135299000.0,150000000.0,57322000.0,24825000.0,0.2583434797539883
19658,POMIFRUTAS S/A EM RECUPERACAO JUDICIAL,1,2015-03-13 09:02:44,2014-01-01,2014-12-31,125920000.0,7593000.0,46126000.0,1974000.0,0.025792795264787737
19739,LOCALIZA RENT A CAR S.A.,1,2011-03-04 09:13:04,2010-01-01,2010-12-31,3354711000.0,201708000.0,1281074000.0,490281000.0,0.22491852523332245
19739,LOCALIZA RENT A CAR S.A.,1,2012-03-13 08:21:28,2011-01-01,2011-12-31,4009554000.0,201708000.0,1363423000.0,595707000.0,0.23981705358199618
19739,LOCALIZA RENT A CAR S.A.,1,2013-03-20 08:51:24,2012-01-01,2012-12-31,4045908000.0,201708000.0,1231225000.0,465828000.0,0.18225039495645112
19739,LOCALIZA RENT A CAR S.A.,1,2014-03-21 08:28:52,2013-01-01,2013-12-31,4578200000.0,211793000.0,1332799000.0,652067000.0,0.2438538866951358
19739,LOCALIZA RENT A CAR S.A.,1,2015-03-24 09:03:18,2014-01-01,2014-12-31,5697454000.0,211793000.0,1322277000.0,726637000.0,0.24401962400861582
19739,LOCALIZA RENT A CAR S.A.,1,2016-03-03 21:55:38,2015-01-01,2015-12-31,6123024000.0,211793000.0,1634173000.0,735508000.0,0.20569335104523526
19739,LOCALIZA RENT A CAR S.A.,1,2017-02-05 11:22:08,2016-01-01,2016-12-31,7417255000.0,211793000.0,2093628000.0,771192000.0,0.17973914247318218
19739,LOCALIZA RENT A CAR S.A.,1,2018-03-07 22:38:54,2017-01-01,2017-12-31,11186234000.0,667149000.0,3863785000.0,969134000.0,0.14991608025975672
19739,LOCALIZA RENT A CAR S.A.,1,2019-02-21 21:29:56,2018-01-01,2018-12-31,13992414000.0,667149000.0,5203192000.0,1254639000.0,0.15120333432397
19739,LOCALIZA RENT A CAR S.A.,1,2020-03-10 20:32:33,2019-01-01,2019-12-31,19392960000.0,758467000.0,6548519000.0,1489627000.0,0.1241764477326747
19739,LOCALIZA RENT A CAR S.A.,1,2021-02-25 23:37:19,2020-01-01,2020-12-31,20441134000.0,758467000.0,6531119000.0,1801734000.0,0.14317909931341763
19739,LOCALIZA RENT A CAR S.A.,1,2022-02-22 23:54:14,2021-01-01,2021-12-31,25312056000.0,758467000.0,7423563000.0,3224066000.0,0.21435678357847893
19739,LOCALIZA RENT A CAR S.A.,2,2017-02-05 12:48:32,2016-01-01,2016-12-31,7417255000.0,211793000.0,2093628000.0,771192000.0,0.17973914247318218
19739,LOCALIZA RENT A CAR S.A.,2,2018-03-14 18:23:29,2017-01-01,2017-12-31,11186234000.0,667149000.0,3863785000.0,969134000.0,0.14991608025975672
19763,EDP - ENERGIAS DO BRASIL S.A.,1,2011-03-02 22:54:48,2010-01-01,2010-12-31,12810115000.0,158805000.0,2259457000.0,1162718000.0,0.13342218062653177
19763,EDP - ENERGIAS DO BRASIL S.A.,1,2012-03-07 22:53:58,2011-01-01,2011-12-31,13662280000.0,158805000.0,2717718000.0,1188496000.0,0.12827310682935442
19763,EDP - ENERGIAS DO BRASIL S.A.,1,2013-03-04 20:01:54,2012-01-01,2012-12-31,14429843000.0,476415000.0,3708450000.0,970162000.0,0.09645048894717811
19763,EDP - ENERGIAS DO BRASIL S.A.,1,2014-02-26 19:20:57,2013-01-01,2013-12-31,14141494000.0,476415000.0,2335300000.0,1112668000.0,0.12955364708022019
19763,EDP - ENERGIAS DO BRASIL S.A.,1,2015-03-02 18:45:52,2014-01-01,2014-12-31,13171799000.0,476415000.0,2531494000.0,1502869000.0,0.16518135207061277
19763,EDP - ENERGIAS DO BRASIL S.A.,1,2016-03-02 19:10:38,2015-01-01,2015-12-31,18412340000.0,476415000.0,5036493000.0,2430694000.0,0.19406831489811527
19763,EDP - ENERGIAS DO BRASIL S.A.,1,2017-02-22 21:26:11,2016-01-01,2016-12-31,19243826000.0,606850000.0,3553346000.0,1641928000.0,0.13095191381614438
19763,EDP - ENERGIAS DO BRASIL S.A.,1,2018-02-27 21:57:31,2017-01-01,2017-12-31,20607952000.0,606056000.0,4342047000.0,1591960000.0,0.11898373379740149
19763,EDP - ENERGIAS DO BRASIL S.A.,1,2019-02-27 20:43:55,2018-01-01,2018-12-31,22772071000.0,606248000.0,5080942000.0,2163278000.0,0.14660801924811476
19763,EDP - ENERGIAS DO BRASIL S.A.,1,2020-02-18 21:51:49,2019-01-01,2019-12-31,27489069000.0,604806000.0,5690965000.0,2360460000.0,0.14732100896223713
19763,EDP - ENERGIAS DO BRASIL S.A.,1,2021-02-19 21:01:18,2020-01-01,2020-12-31,30291259000.0,606850000.0,6145043000.0,2813271000.0,0.1616700139230849
19763,EDP - ENERGIAS DO BRASIL S.A.,1,2022-02-16 22:48:11,2021-01-01,2021-12-31,33378739000.0,581165000.0,7886302000.0,3816994000.0,0.18914443055742344
19763,EDP - ENERGIAS DO BRASIL S.A.,2,2011-03-03 19:51:58,2010-01-01,2010-12-31,12810115000.0,158805000.0,2259457000.0,1162718000.0,0.13342218062653177
19763,EDP - ENERGIAS DO BRASIL S.A.,2,2012-03-09 17:05:15,2011-01-01,2011-12-31,13662280000.0,158805000.0,2717718000.0,1188496000.0,0.12827310682935442
19763,EDP - ENERGIAS DO BRASIL S.A.,2,2013-07-25 16:32:01,2012-01-01,2012-12-31,14429843000.0,476415000.0,3708450000.0,970162000.0,0.09645048894717811
19763,EDP - ENERGIAS DO BRASIL S.A.,2,2014-02-27 17:36:12,2013-01-01,2013-12-31,14141494000.0,476415000.0,2335300000.0,1112668000.0,0.12955364708022019
19763,EDP - ENERGIAS DO BRASIL S.A.,2,2018-03-09 16:35:28,2017-01-01,2017-12-31,20607952000.0,606165000.0,4342047000.0,1591960000.0,0.11898373379740149
19763,EDP - ENERGIAS DO BRASIL S.A.,2,2019-03-08 17:19:19,2018-01-01,2018-12-31,22772071000.0,606248000.0,5080942000.0,2163278000.0,0.14660801924811476
19763,EDP - ENERGIAS DO BRASIL S.A.,2,2021-04-26 16:25:21,2020-01-01,2020-12-31,30291259000.0,606850000.0,6145043000.0,2813271000.0,0.1616700139230849
19763,EDP - ENERGIAS DO BRASIL S.A.,3,2011-03-16 11:48:48,2010-01-01,2010-12-31,12810115000.0,158805000.0,2259457000.0,1162718000.0,0.13342218062653177
19763,EDP - ENERGIAS DO BRASIL S.A.,4,2011-03-21 17:47:35,2010-01-01,2010-12-31,12810115000.0,158805000.0,2259457000.0,1162718000.0,0.13342218062653177
19763,EDP - ENERGIAS DO BRASIL S.A.,5,2011-03-21 19:20:02,2010-01-01,2010-12-31,12810115000.0,158805000.0,2259457000.0,1162718000.0,0.13342218062653177
19771,ARTERIS S.A.,1,2011-03-25 20:13:23,2010-01-01,2010-12-31,4821477000.0,68889000.0,1523379000.0,652749000.0,0.25008007171974134
19771,ARTERIS S.A.,1,2012-03-22 18:16:42,2011-01-01,2011-12-31,5550279000.0,68889000.0,1852856000.0,808155000.0,0.24856311630984093
19771,ARTERIS S.A.,1,2013-03-05 17:35:00,2012-01-01,2012-12-31,6048420000.0,344444000.0,2489916000.0,836900000.0,0.20427141811081279
19771,ARTERIS S.A.,1,2014-02-26 06:58:10,2013-01-01,2013-12-31,7369011000.0,344444000.0,3147434000.0,947023000.0,0.18838704620860883
19771,ARTERIS S.A.,1,2015-02-26 19:00:03,2014-01-01,2014-12-31,9599828000.0,344444000.0,4467677000.0,1012531000.0,0.15349625723153681
19771,ARTERIS S.A.,1,2016-03-29 19:11:46,2015-01-01,2015-12-31,10081570000.0,344444000.0,5743703000.0,733680000.0,0.09184142507928846
19771,ARTERIS S.A.,1,2017-03-16 17:01:04,2016-01-01,2016-12-31,11387053000.0,551519000.0,4498512000.0,936147000.0,0.10370366677799767
19771,ARTERIS S.A.,1,2018-02-23 08:09:17,2017-01-01,2017-12-31,14312293000.0,726415783000.0,5391933000.0,772095000.0,0.06443373388603776
19771,ARTERIS S.A.,1,2019-02-28 08:27:54,2018-01-01,2018-12-31,15169456000.0,731481274000.0,6149905000.0,267547000.0,0.021220439172441975
19771,ARTERIS S.A.,1,2020-02-21 08:32:45,2019-01-01,2019-12-31,15288641000.0,731481000.0,6943118000.0,556753000.0,0.041659844989546745
19771,ARTERIS S.A.,1,2021-02-26 08:08:04,2020-01-01,2020-12-31,16170479000.0,731481274000.0,7400432000.0,423085000.0,0.030717575962626472
19771,ARTERIS S.A.,1,2022-02-24 07:24:43,2021-01-01,2021-12-31,18125705000.0,760338899000.0,8269750000.0,625378000.0,0.04244415824585846
19771,ARTERIS S.A.,2,2011-06-08 15:55:41,2010-01-01,2010-12-31,4821477000.0,68889000.0,1523379000.0,652749000.0,0.25008007171974134
19771,ARTERIS S.A.,2,2019-02-28 16:03:45,2018-01-01,2018-12-31,15169456000.0,731481274000.0,6149905000.0,267547000.0,0.021220439172441975
19771,ARTERIS S.A.,2,2021-04-08 13:56:28,2020-01-01,2020-12-31,16170479000.0,731481000.0,7400432000.0,423085000.0,0.030717575962626472
19771,ARTERIS S.A.,2,2022-02-24 17:38:20,2021-01-01,2021-12-31,18125705000.0,760338000.0,8269750000.0,625378000.0,0.04244415824585846
19771,ARTERIS S.A.,3,2019-03-01 13:57:31,2018-01-01,2018-12-31,15169456000.0,731481000.0,6149905000.0,267547000.0,0.021220439172441975
19801,BUDDEMEYER S/A,1,2011-03-04 16:15:34,2010-01-01,2010-12-31,181374000.0,1705329000.0,15559000.0,15462000.0,0.1263885823585669
19836,COSAN S.A.,1,2011-06-07 09:10:36,2010-04-01,2011-03-31,18744656000.0,407214000.0,5937225000.0,1337758000.0,0.1051566665783652
19836,COSAN S.A.,1,2012-05-31 00:22:35,2011-04-01,2012-03-31,22124135000.0,407214000.0,3397908000.0,4229142000.0,0.3249616075631372
19836,COSAN S.A.,1,2013-06-05 21:22:24,2012-04-01,2013-03-31,33800035000.0,407214353.0,9124778000.0,1598538000.0,0.07098161892857381
19836,COSAN S.A.,1,2014-02-26 20:20:36,2013-04-01,2013-12-31,28598373.0,407214353.0,7355606.0,1262751.0,0.06050272876553545
19836,COSAN S.A.,1,2015-03-18 19:05:53,2014-01-01,2014-12-31,27103712000.0,407214353.0,5857410000.0,1481972000.0,0.0809525133526374
19836,COSAN S.A.,1,2016-02-18 23:15:17,2015-01-01,2015-12-31,30382191000.0,407214353.0,6626173000.0,2029475000.0,0.10591780145023845
19836,COSAN S.A.,1,2017-02-16 21:23:33,2016-01-01,2016-12-31,27299829000.0,407294353.0,5147199000.0,2793431000.0,0.17525169173661118
19836,COSAN S.A.,1,2018-02-22 20:30:19,2017-01-01,2017-12-31,28539273000.0,407904353.0,6524666000.0,2866649000.0,0.17041141115131195
19836,COSAN S.A.,1,2019-02-14 21:41:16,2018-01-01,2018-12-31,28789760000.0,407904353.0,7260191000.0,2753067000.0,0.15140614554302612
19836,COSAN S.A.,1,2020-02-14 22:18:08,2019-01-01,2019-12-31,32865140000.0,394210000.0,7338309000.0,3599856000.0,0.19564939855784322
19836,COSAN S.A.,1,2021-02-11 22:56:43,2020-01-01,2020-12-31,35760824000.0,394210000.0,10892937000.0,2429227000.0,0.1084536811896342
19836,COSAN S.A.,1,2022-02-18 21:02:21,2021-01-01,2021-12-31,97842023000.0,1874070932.0,32752585000.0,8676308000.0,0.14079748362480024
19836,COSAN S.A.,2,2014-02-27 12:38:37,2013-04-01,2013-12-31,28598373000.0,407214353.0,7355606000.0,1262751000.0,0.06050272876553545
19836,COSAN S.A.,2,2015-03-18 21:19:19,2014-01-01,2014-12-31,27103712000.0,407214353.0,5857410000.0,1481972000.0,0.0809525133526374
19836,COSAN S.A.,2,2018-03-26 18:39:42,2017-01-01,2017-12-31,28539273000.0,407904353.0,6524666000.0,2866649000.0,0.17041141115131195
19836,COSAN S.A.,2,2022-02-24 14:39:01,2021-01-01,2021-12-31,97842023000.0,1874070932.0,32752585000.0,8676308000.0,0.14079748362480024
19879,LIGHT S.A.,1,2011-03-28 07:57:21,2010-01-01,2010-12-31,9594924.0,203934060000.0,1947370.0,1242013.0,0.23534054101988172
19879,LIGHT S.A.,1,2012-03-02 19:50:26,2011-01-01,2011-12-31,10981660000.0,203934060.0,3383218000.0,873199000.0,0.13221089205813166
19879,LIGHT S.A.,1,2013-03-25 23:56:32,2012-01-01,2012-12-31,11726571000.0,203934060.0,4273185000.0,1097814000.0,0.150408803118511
19879,LIGHT S.A.,1,2014-03-10 22:12:52,2013-01-01,2013-12-31,13002207000.0,203934060.0,4024882000.0,1305893000.0,0.1740721600219461
19879,LIGHT S.A.,1,2015-03-06 21:25:40,2014-01-01,2014-12-31,13634194000.0,203934060.0,6076465000.0,1394877000.0,0.143726333295209
19879,LIGHT S.A.,1,2016-03-28 23:34:09,2015-01-01,2015-12-31,14905979000.0,203934060.0,7052262000.0,640341000.0,0.0597228061784664
19879,LIGHT S.A.,1,2017-03-23 23:52:58,2016-01-01,2016-12-31,14330229000.0,203934060.0,6261988000.0,514539000.0,0.05350983341555925
19879,LIGHT S.A.,1,2018-03-28 10:00:18,2017-01-01,2017-12-31,14945049000.0,203934060.0,7068293000.0,1174732000.0,0.11187107683382336
19879,LIGHT S.A.,1,2019-03-28 22:19:09,2018-01-01,2018-12-31,17863703000.0,203934060.0,8344621000.0,962162000.0,0.08199699457470709
19879,LIGHT S.A.,1,2020-03-12 22:26:53,2019-01-01,2019-12-31,23843768000.0,303934060.0,7088512000.0,1287334000.0,0.09665354661771826
19879,LIGHT S.A.,1,2021-03-18 22:08:14,2020-01-01,2020-12-31,26397266000.0,303934060.0,6594293000.0,1781260000.0,0.13029950246900168
19879,LIGHT S.A.,1,2022-03-24 23:45:12,2021-01-01,2021-12-31,28277872000.0,372555324.0,7539353000.0,1143301000.0,0.07025990056570447
19879,LIGHT S.A.,2,2011-03-28 10:05:48,2010-01-01,2010-12-31,9594924000.0,203934060.0,1947370000.0,1242013000.0,0.23534054101988172
19879,LIGHT S.A.,2,2012-03-06 20:49:49,2011-01-01,2011-12-31,10981660000.0,203934060.0,3383218000.0,873199000.0,0.13221089205813166
19879,LIGHT S.A.,2,2014-03-11 18:21:03,2013-01-01,2013-12-31,13002207000.0,203934060.0,4024882000.0,1305893000.0,0.1740721600219461
19879,LIGHT S.A.,2,2016-03-30 19:10:36,2015-01-01,2015-12-31,14905979000.0,203934060.0,7052262000.0,640341000.0,0.0597228061784664
19879,LIGHT S.A.,2,2021-03-19 00:36:55,2020-01-01,2020-12-31,26397266000.0,303934060.0,6594293000.0,1781260000.0,0.13029950246900168
19879,LIGHT S.A.,3,2016-11-10 19:55:34,2015-01-01,2015-12-31,14901420000.0,203934060.0,7052262000.0,635782000.0,0.05932282542518772
19887,UNIVERSO ONLINE SA,1,2011-03-23 09:28:14,2010-01-01,2010-12-31,1987182000.0,119682310.0,128546000.0,45221000.0,0.04178930413383371
19909,BR MALLS PARTICIPACOES S.A.,1,2011-02-24 21:49:07,2010-01-01,2010-12-31,10569767000.0,406277000.0,1313474000.0,968351000.0,0.13633231740625482
19909,BR MALLS PARTICIPACOES S.A.,1,2012-02-28 01:36:37,2011-01-01,2011-12-31,14081717000.0,449542000.0,2672954000.0,1445374000.0,0.14576648845399523
19909,BR MALLS PARTICIPACOES S.A.,1,2013-03-06 23:59:07,2012-01-01,2012-12-31,17904891000.0,453364000.0,3707683000.0,3409403000.0,0.27225914601546847
19909,BR MALLS PARTICIPACOES S.A.,1,2014-03-13 20:52:43,2013-01-01,2013-12-31,18820850000.0,457066000.0,4278201000.0,1811726000.0,0.13180543942627734
19909,BR MALLS PARTICIPACOES S.A.,1,2015-03-11 19:26:38,2014-01-01,2014-12-31,19860626000.0,460601000.0,4447524000.0,1706567000.0,0.11967135392039253
19909,BR MALLS PARTICIPACOES S.A.,1,2016-03-14 20:55:07,2015-01-01,2015-12-31,20684045000.0,463732000.0,4589183000.0,1435620000.0,0.09908015338851682
19909,BR MALLS PARTICIPACOES S.A.,1,2017-03-15 21:14:35,2016-01-01,2016-12-31,19402241000.0,611514000.0,4367794000.0,237064000.0,0.016375498644378053
19909,BR MALLS PARTICIPACOES S.A.,1,2019-03-14 19:57:12,2018-01-01,2018-12-31,18131036000.0,871866000.0,1848134000.0,1641458000.0,0.12850001225145688
19909,BR MALLS PARTICIPACOES S.A.,1,2020-03-12 21:19:02,2019-01-01,2019-12-31,18690431000.0,872728000.0,1938394000.0,1968032000.0,0.14551352425659178
19909,BR MALLS PARTICIPACOES S.A.,1,2022-03-17 19:38:13,2021-01-01,2021-12-31,19485787000.0,873141000.0,2582063000.0,563796000.0,0.04079179180555244
19909,BR MALLS PARTICIPACOES S.A.,2,2011-02-25 18:23:40,2010-01-01,2010-12-31,10569767000.0,406277000.0,1313474000.0,968351000.0,0.13633231740625482
19909,BR MALLS PARTICIPACOES S.A.,2,2012-10-18 02:39:31,2011-01-01,2011-12-31,14081717000.0,449542000.0,2672954000.0,1445374000.0,0.14576648845399523
19909,BR MALLS PARTICIPACOES S.A.,2,2014-03-17 19:22:07,2013-01-01,2013-12-31,18820850000.0,457066000.0,4278201000.0,1811726000.0,0.13180543942627734
19909,BR MALLS PARTICIPACOES S.A.,2,2019-03-29 19:01:27,2018-01-01,2018-12-31,18131036000.0,871866000.0,1848134000.0,1641458000.0,0.12850001225145688
19909,BR MALLS PARTICIPACOES S.A.,2,2022-03-18 17:47:09,2021-01-01,2021-12-31,19485787000.0,873141000.0,2582063000.0,563796000.0,0.04079179180555244
19909,BR MALLS PARTICIPACOES S.A.,3,2011-03-24 19:09:54,2010-01-01,2010-12-31,10569767000.0,406277000.0,1313474000.0,968351000.0,0.13633231740625482
19909,BR MALLS PARTICIPACOES S.A.,3,2014-03-17 19:38:49,2013-01-01,2013-12-31,18820850000.0,457066000.0,4278201000.0,1811726000.0,0.13180543942627734
19909,BR MALLS PARTICIPACOES S.A.,4,2012-10-18 02:27:26,2010-01-01,2010-12-31,10569767000.0,406277000.0,1313474000.0,968351000.0,0.13633231740625482
19917,TEMPO PARTICIPAÇOES S/A,1,2011-03-29 18:52:23,2010-01-01,2010-12-31,572175000.0,163098092.0,-169242000.0,41042000.0,0.32594227989644053
19917,TEMPO PARTICIPAÇOES S/A,1,2012-03-30 02:24:37,2011-01-01,2011-12-31,542392000.0,156401054.0,-163368000.0,22584000.0,0.1545801134846919
19917,TEMPO PARTICIPAÇOES S/A,1,2013-03-13 04:46:35,2012-01-01,2012-12-31,565144000.0,156805869.0,-72833000.0,34603000.0,0.1675803686448476
19917,TEMPO PARTICIPAÇOES S/A,1,2014-03-26 18:05:29,2013-01-01,2013-12-31,596726000.0,157363935.0,-67694000.0,49091000.0,0.21537658326423348
19917,TEMPO PARTICIPAÇOES S/A,1,2015-03-04 21:59:56,2014-01-01,2014-12-31,346803000.0,160576164.0,-26960000.0,58516000.0,0.600139481457171
19917,TEMPO PARTICIPAÇOES S/A,1,2016-03-02 18:26:57,2015-01-01,2015-12-31,331768000.0,159896971.0,-65958000.0,52832000.0,0.7571440855283901
19917,TEMPO PARTICIPAÇOES S/A,2,2011-04-11 18:51:01,2010-01-01,2010-12-31,572175000.0,163098092.0,-169242000.0,41042000.0,0.32594227989644053
